name,address,citystate,zip,phone,web,email,target_type,target_value,program_type,category,subcategory,alt_name
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,7601 Saint Andrews Church Road Doss High School,Louisville KY,40214,"[""(502) 485-8239"", ""(502) 485-7120"", ""(502) 485-7159""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - DOSS HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,1001 Fairdale Rd Fairdale High school,Louisville KY,40118,"[""(502) 485-8248"", ""(502) 485-8866"", ""(502) 485-8761""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - FAIRDALE HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3400 Lees Lane Farnsley Middle School,Louisville KY,40216,"[""(502) 485-8242"", ""(502) 485-6015"", ""(502) 485-6178""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - FARNSLEY MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,9115 Fern Creek Road Fern Creek High School,Louisville KY,40291,"[""(502) 485-8251"", ""(502) 485-6467"", ""(502) 485-6465""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - FERN CREEK TRADITIONAL HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,13700 Sandray Blvd Frost Middle School,Louisville KY,40272,"[""(502) 485-8256"", ""(502) 485-3872"", ""(502) 485-8453""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - FROST MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,5801 Greenwood Road,Louisville KY,40258,"[""(502) 485-8311"", ""(502) 485-6883"", ""(502) 485-8093""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - GREENWOOD ELEMENTARY SCHOOL / PLEASURE RIDGE HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,1700 Norris Place Highland Middle School,Louisville KY,40205,"[""(502) 485-8266"", ""(502) 485-7106"", ""(502) 485-8831""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - HIGHLAND MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,4615 Taylor Blvd Iroquois High School,Louisville KY,40215,"[""(502) 485-8269"", ""(502) 485-8865"", ""(502) 485-8033""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - IROQUOIS HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,9600 Old Six Mile Lane Jeffersontown High School,Louisville KY,40299,"[""(502) 485-8275"", ""(502) 485-6474"", ""(502) 485-8832""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - JEFFERSONTOWN HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,2509 Wilson Avenue Johnson Middle School,Louisville KY,40210,"[""(502) 485-8105"", ""(502) 485-8220"", ""(502) 485-8277""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - JOHNSON TRADITIONAL MIDDLE SCHOOL / BUTLER TRADITIONAL HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,7315 Wesboro Road Kammerer Middle School,Louisville KY,40222,"[""(502) 339-8783"", ""(502) 485-8206"", ""(502) 485-8279""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - KAMMERER MIDDLE SCHOOL / BALLARD HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,8200 Candleworth Drive Lassiter Middle School,Louisville KY,40214,"[""(502) 485-8288"", ""(502) 485-6057"", ""(502) 485-8373""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - LASSITER MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3307 E Indian Trail,Louisville KY,40213,"[""(502) 485-7193""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - LIBERTY HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3332 Newburg Road,Louisville KY,40218,"[""(502) 485-3011""]",http://jcpsky.net,mailto:jcps.generalaccount@jefferson.kyschools.us,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,SOCIAL SERVICES,,
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,828 S Jackson Street Meyzeek Middle School,Louisville KY,40203,"[""(502) 485-8115"", ""(502) 485-8242"", ""(502) 485-8299""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - MEYZEEK MIDDLE SCHOOL / FARNSLEY MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,6415 Outer Loop Moore High School,Louisville KY,40228,"[""(502) 485-3925"", ""(502) 485-8083""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - MOORE TRADITIONAL HIGH SCHOOL / MOORE TRADITIONAL MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3741 Pulliam Drive Myers Middle School,Louisville KY,40218,"[""(502) 458-2167"", ""(502) 485-8305"", ""(502) 485-8157""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - MYERS MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,4901 Exeter Avenue Newburg Middle School,Louisville KY,40218,"[""(502) 485-8740"", ""(502) 485-8306"", ""(502) 485-8883""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - NEWBURG MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,121 W Lee Street Noe Middle School,Louisville KY,40208,"[""(502) 485-8055"", ""(502) 485-8307"", ""(502) 485-8056""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - NOE MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,4530 Bellevue Ave Olmsted Academy North,Louisville KY,40215,"[""(502) 485-8841"", ""(502) 485-8331"", ""(502) 485-8381""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - OLMSTED ACADEMY NORTH
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,5650 Southern Parkway Olmsted Academy South,Louisville KY,40214,"[""(502) 485-8842"", ""(502) 485-8270"", ""(502) 485-6971""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - OLMSTED ACADEMY SOUTH
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,724 Denmark Street Semple Elementary School,Louisville KY,40215,"[""(502) 485-8229"", ""(502) 361-7398""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - SEMPLE ELEMENTARY SCHOOL / CHURCHILL PARK REHABILITATION CENTER
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,3510 Goldsmith Lane Seneca High School,Louisville KY,40220,"[""(502) 485-8323"", ""(502) 485-6363""]",http://www.jefferson.k12.ky.us/Programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - SENECA HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,735 Ziegler Street Shelby Elementary School,Louisville KY,40217,"[""(502) 485-8190"", ""(502) 485-8314"", ""(502) 485-8560""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - SHELBY TRADITIONAL ACADEMY / WALLER-WILLIAMS ENVIRONMENTAL SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,8620 Preston Highway Southern High School,Louisville KY,40219,"[""(502) 485-6515"", ""(502) 485-8330"", ""(502) 485-6516""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - SOUTHERN HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,4601 Valley Station Road Stuart Middle School,Louisville KY,40272,"[""(502) 485-3885"", ""(502) 485-8334"", ""(502) 485-8713""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - STUART MIDDLE SCHOOL / PHOENIX SCHOOL OF DISCOVERY (MIDDLE)
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,1501 Rangeland Road Thomas Jefferson Middle School,Louisville KY,40219,"[""(502) 485-3889"", ""(502) 485-8273"", ""(502) 485-6010""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - THOMAS JEFFERSON MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,10200 Dixie Highway,Louisville KY,40272,"[""(502) 485-6780"", ""(502) 485-8339"", ""(502) 485-8666""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - VALLEY HIGH SCHOOL / VALLEY PREPARATORY / PHOENIX SCHOOL OF DISCOVERY (HIGH)
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,330 S Hubbards Lane Waggener High School,Louisville KY,40207,"[""(502) 485-6221"", ""(502) 485-8340"", ""(502) 485-8140""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WAGGENER TRADITIONAL HIGH SCHOOL / ST MATTHEWS ELEMENTARY SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,2501 Rockford Lane Western High School,Louisville KY,40216,"[""(502) 485-6013"", ""(502) 485-8344"", ""(502) 485-8969""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WESTERN HIGH SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,2201 W Main Street Western Middle School,Louisville KY,40212,"[""(502) 485-8760"", ""(502) 485-8345"", ""(502) 485-8047""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WESTERN MIDDLE SCHOOL
JEFFERSON COUNTY PUBLIC SCHOOLS - LLM - 55K,8100 Westport Road Westport Middle School,Louisville KY,40242,"[""(502) 412-7488"", ""(502) 485-8347""]",http://www.jefferson.kyschools.us/programs/FRYSC/welcome.html,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,FAMILY SUPPORT PROGRAMS,YOUTH SERVICE CENTER,JEFFERSON COUNTY PUBLIC SCHOOLS - WESTPORT MIDDLE SCHOOL WESTPORT TAPP
JEWISH FAMILY AND CAREER SERVICES - LLM,2821 Klempner Way Louis and Lee Roth Family Center,Louisville KY,40205,"[""(502) 452-6341"", ""(502) 452-6718""]",http://www.jfcslouisville.org,mailto:sreese@jfcslouisville.org,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,MENTAL HEALTH COUNSELING,,
LOUISVILLE SEMINARY COUNSELING TRAINING CENTER,1044 Alta Vista Road,"Louisville, KY",40205-1798,"[""(502) 894-2293"", ""(800) 264-1839""]",http://www.lpts.edu,mailto:lsctc@lpts.edu,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,COUNSELING SERVICES,,
SEVEN COUNTIES SERVICES - LLM,,Louisville KY,40202,"[""(502) 589-1100"", ""(800) 264-8799""]",http://sevencounties.org,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,MENTAL HEALTH COUNSELING,,
UL PSYCHOLOGICAL SERVICES CENTER,,Louisville KY,40292,"[""(502) 852-6782"", ""(502) 852-8271""]",http://www.louisville.edu/org/psc/main.html,mailto:bernadette.walter@louisville.edu,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,MENTAL HEALTH COUNSELING,,
COUNSELING SERVICES,,,,[],,,,,,,,
MENTAL HEALTH COUNSELING,,,,[],,,,,,,,
FLOYD COUNTY DEPARTMENT OF CHILD SERVICES,824 University Woods Suite 10,"New Albany, IN",47150,"[""(812) 949-4056"", ""(812) 949-9590""]",http://www.in.gov/dcs,mailto:rico.rosado@dcs.in.gov,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,MENTAL HEALTH SERVICES,,
LIFESPRING HEALTH SYSTEMS,"2820 Grant Line Road, Suite 10","New Albany, IN",47150,"[""(812) 981-2594"", ""(812) 981-2599""]",http://www.lifespringhealthsystems.org,,Target%20Populations,Children/Youth,Adolescent/Youth%20Counseling~,MENTAL HEALTH COUNSELING,,LIFESPRING HEALTH SYSTEMS - FLOYD COUNTY
YMCA OF GREATER LOUISVILLE - LLM,,,40010,"[""(502) 222-9358"", ""(502) 587-9622"", ""(502) 222-7317""]",http://www.ymcalouisville.org/oldham-county,mailto:pkilgore@ymcalouisville.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - OLDHAM COUNTY
CARROLL COUNTY COOPERATIVE EXTENSION,500 Floyd Drive,"Carrollton, KY",41008-1060,"[""(502) 732-7030"", ""(502) 732-7032""]",http://ces.ca.uky.edu/carroll,mailto:christin.herbst@uky.edu,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,,
PURDUE EXTENSION SERVICE OF CLARK COUNTY,9608 Hwy 62,"Charlestown, IN",47111,"[""(812) 256-4591"", ""(812) 256-4270""]",http://www.extension.purdue.edu/clark,mailto:loririce@purdue.edu,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,,
YOUTH ENRICHMENT PROGRAMS,,AFTER SCHOOL PROGRAM,,[],,,,,,,,
ARTS EDUCATION,,THE ARTS OST,,[],,,,,,,,
YMCA OF SOUTHERN INDIANA,4812 Hamburg Pike,"Jeffersonville, IN",47130,"[""(812) 283-9622"", ""(812) 280-7136""]",http://http/www.ymcasi.org,mailto:jlarocca@ymcasi.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,DIAMONDS,YMCA OF SOUTHERN INDIANA - CLARK COUNTY BRANCH
HOOSIER YOUTH CHALLENGE ACADEMY,10892 N State Road 140,"Knightstown, IN",46148,"[""(765) 345-1000"", ""(866) 477-0156"", ""(765) 345-1002""]",http://hoosieryouthchallenge.org,mailto:lisa.yocum@hoosieryouth.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH ENRICHMENT SERVICES,,
ADELANTE HISPANIC ACHIEVERS,2817 Hikes Lane Buechel United Methodist Church,Louisville KY,40218,"[""(502) 494-0353""]",http://adelanteky.org,mailto:maramaldonado@att.net,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH MENTORING PROGRAMS,,
AMERICAN PRINTING HOUSE FOR THE BLIND,1839 Frankfort Avenue,,40206-0085,"[""(502) 895-2405"", ""(800) 223-1839"", ""(502) 899-2284""]",http://www.aph.org,mailto:mhudson@aph.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,EDUCATIONAL PROGRAMS,APH MUSEUM PLANT TOURS,
AMERICAN RED CROSS - LOUISVILLE AREA CHAPTER,510 E Chestnut Street,Louisville KY,40202,"[""(502) 589-4450"", ""(502) 561-3612""]",http://www.redcross.org/louisville,mailto:lori.medley@redcross.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,AMERICAN RED CROSS YOUTH SERVICES,
AMERICANA COMMUNITY CENTER - LLM - 55K,4801 Southside Drive,Louisville KY,40214,"[""(502) 366-7813""]",http://americanacc.org,mailto:info@americanacc.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH ENRICHMENT PROGRAMS,WINTER BREAK PROGRAM OST,
YOUTH DEVELOPMENT,,YOUTH DEVELOPMENT,,[],,,,BOYS & GIRLS CLUBS OF KENTUCKIANA - NEWBURG CLUB,,,,
ARTS EDUCATION,,YOUTH DEVELOPMENT,,[],,,,BOYS & GIRLS CLUBS OF KENTUCKIANA - PARKLAND CLUB,,,,
YOUTH DEVELOPMENT,,ARTS EDUCATION,,[],,,,BOYS & GIRLS CLUBS OF KENTUCKIANA - SHAWNEE CLUB,,,,
CABBAGE PATCH SETTLEMENT HOUSE - LLM - 55K,1413 S 6th Street,Louisville KY,40208,"[""(502) 634-0811"", ""(502) 753-4449"", ""(502) 637-9943""]",http://cabbagepatch.org,mailto:tholladay@cabbagepatch.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,,,
CANAAN COMMUNITY DEVELOPMENT CORPORATION - LLM - 55K,2840 Hikes Lane,Louisville KY,40218,"[""(502) 776-6369"", ""(502) 776-8026""]",http://ccdcky.org,mailto:tleavell@ccdcky.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,SONS OF ISSACHAR AFTERSCHOOL ACADEMY (55K),
DRAMA BY GEORGE,1236 Lexington Road Suite 102,Louisville KY,40204,"[""(502) 718-5090""]",http://www.dramabygeorge.com,mailto:drama@dramabygeorge.com,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH ENRICHMENT PROGRAMS,CHARACTER EDUCATION PLAYS,
EXCEPTIONAL TEENS AND ADULTS - 55K,724 West Breckinridge Street,Louisville KY,40203,"[""(502) 290-1585"", ""(502) 290-4227""]",http://www.exceptionalteensadults.org,mailto:rose@exceptionalteensadults.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,ETA TEEN CENTER (OST) (55K),
EDUCATIONAL SERVICES,,,,[],,,,,,,,
FOOD LITERACY PROJECT AT OXMOOR,9001 Limehouse Lane,Louisville KY,40222,"[""(502) 491-0072""]",http://foodliteracyproject.org/programs/youth-community-agriculture-program,mailto:kitty@foodliteracyproject.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,,,
FRAZIER HISTORY MUSEUM,829 West Main Street,Louisville KY,40202,"[""(502) 753-5663""]",http://fraziermuseum.org,mailto:info@fraziermuseum.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,,,
GIRL SCOUTS OF KENTUCKIANA,2115 Lexington Road,Louisville KY,40206,"[""(502) 636-0900"", ""(888) 771-5170"", ""(502) 634-0837""]",http://www.gskentuckiana.org,mailto:webmaster@gskentuckiana.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,CAMPING FACILITY,,
HOUSE OF RUTH,607 E St Catherine Street,Louisville KY,40203,"[""(502) 587-5080"", ""(502) 587-5009""]",http://www.houseofruth.net,mailto:kmccarthy@houseofruth.net,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH SERVICES,,
JEWISH COMMUNITY CENTER,3600 Dutchmans Lane,Louisville KY,40205,"[""(502) 459-0660"", ""(502) 459-6885""]",http://www.jccoflouisville.org,mailto:ahiland@jewishlouisville.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,,,
KENTUCKY ALLIANCE AGAINST RACIST AND POLITICAL REPRESSION,3208 West Broadway The Braden Center,Louisville KY,40211,"[""(502) 778-8130"", ""(502) 778-8173""]",http://www.louisvillepeace.org/kentucky-alliance-against-racist-and-political-repression.html,mailto:kyall1974@gmail.com,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,ARTS AND ACTIVISM YOUTH PROGRAM,
ARTS EDUCATION,,,,[],,,,,,,,
KENTUCKY SHAKESPEARE,323 W Broadway Suite 401,Louisville KY,40202,"[""(502) 574-9900""]",http://kyshakespeare.com,mailto:education@kyshakespeare.com,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,ARTS EDUCATION,THE GROUNDLINGS (OST),
LIGHTHOUSE PROMISE,5312 Shepherdsville Road,Louisville KY,40228,"[""(502) 964-5909"", ""(502) 964-5985""]",http://www.thelighthousecenter.org,mailto:light316@mw.twcbc.com,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,AFTER SCHOOL ENRICHMENT PROGRAMS,,
LOUISVILLE CENTRAL COMMUNITY CENTERS - LLM - 55K,1300 West Muhammad Ali Boulevard 2nd Floor,Louisville KY,40203,"[""(502) 583-8821"", ""(502) 583-8824""]",http://www.lcccnews.org,mailto:dgrant@lcccnews.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,,
LOUISVILLE METRO - BRIGHTSIDE,527 West Jefferson Street Suite 606,Louisville KY,40202,"[""(502) 574-2702""]",http://www.brightsideinc.org,mailto:julie.shintonfried@louisvilleky.gov,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,,,
LOUISVILLE METRO COMMUNITY SERVICES - CS - LLM,810 Barrett Avenue Urban Government Center,Louisville KY,40204,"[""(502) 574-4377""]",http://www.louisvilleky.gov/government/community-services,mailto:CommunityServicesRevitalizationMail@louisvilleky.gov,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,,,
LOUISVILLE URBAN LEAGUE - LLM - 55K,1535 W Broadway,Louisville KY,40203,"[""(502) 561-6830"", ""(502) 566-3383""]",http://www.lul.org,mailto:information@lul.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,YOUTH DEVELOPMENT,YOUTH DEVELOPMENT AND EDUCATION,
NEIGHBORHOOD HOUSE - LLM,201 North 25th Street,Louisville KY,40212,"[""(502) 774-2322"", ""(502) 774-2324""]",http://www.nhky.org,mailto:jhurley@nhky.org,Target%20Populations,Children/Youth,Youth%20Enrichment%20Programs~,,,
